TextName:Lat,Long,Location,Dialect,Genre,YoC,YoM,AuthName,AuthBD,AuthSex,AuthAge,RecName,RecBD,RecSex,RecAge,RecRelation,Words,OCWords,NamWords,ForWords,Types,OCTypes,NamTypes,ForTypes,Chars,OCChars,NamChars,ForChars,Tokens
ROYAL1_005:x,x,x,x,l,1585,1585,Elizabeth_Tudor,1533,f,52,James_Stuart_I/vi,1566,m,19,KIN,517,132,6,7,246,121,6,7,3980,808,35,30,19
ROYAL1_006:x,x,x,x,l,1586,1586,Elizabeth_Tudor,1533,f,53,James_Stuart_I/vi,1566,m,20,KIN,651,178,9,10,295,146,5,9,5153,1038,38,61,25
ROYAL1_007:x,x,x,x,l,1586,1586,Elizabeth_Tudor,1533,f,53,James_Stuart_I/vi,1566,m,20,KIN,321,75,3,7,166,71,3,7,2229,445,13,25,10
ROYAL1_008:x,x,x,x,l,1586,1586,Elizabeth_Tudor,1533,f,53,James_Stuart_I/vi,1566,m,20,KIN,827,219,9,2,346,191,6,2,6061,1264,51,13,28
ROYAL1_009:x,x,x,x,l,1586,1586,Elizabeth_Tudor,1533,f,53,James_Stuart_I/vi,1566,m,20,KIN,487,121,5,12,219,106,5,12,3718,733,25,54,18
ROYAL1_010:x,x,x,x,l,1586,1586,Elizabeth_Tudor,1533,f,53,James_Stuart_I/vi,1566,m,20,KIN,562,150,11,10,252,130,7,10,4458,853,52,42,22
ROYAL1_011:x,x,x,x,l,1586,1586,Elizabeth_Tudor,1533,f,53,James_Stuart_I/vi,1566,m,20,KIN,629,166,10,9,280,151,10,9,4584,1006,66,32,21
ROYAL1_012:x,x,x,x,l,1587,1587,Elizabeth_Tudor,1533,f,54,James_Stuart_I/vi,1566,m,21,KIN,435,111,5,0,202,100,5,0,3576,659,22,0,19
ROYAL1_013:x,x,x,x,l,1587,1587,Elizabeth_Tudor,1533,f,54,James_Stuart_I/vi,1566,m,21,KIN,660,184,10,0,282,149,8,0,4468,1019,46,0,19
ROYAL1_014:x,x,x,x,l,1588,1588,Elizabeth_Tudor,1533,f,55,James_Stuart_I/vi,1566,m,22,KIN,614,161,11,0,260,134,8,0,4090,919,55,0,17
ROYAL1_015:x,x,x,x,l,1588,1588,Elizabeth_Tudor,1533,f,55,James_Stuart_I/vi,1566,m,22,KIN,517,142,9,0,248,120,7,0,3879,831,52,0,18
ROYAL1_016:x,x,x,x,l,1588,1588,Elizabeth_Tudor,1533,f,55,James_Stuart_I/vi,1566,m,22,KIN,538,141,7,1,251,125,6,1,3551,816,31,7,14
ROYAL1_017:x,x,x,x,l,1589,1589,Elizabeth_Tudor,1533,f,56,James_Stuart_I/vi,1566,m,23,KIN,329,97,5,0,165,81,4,0,1895,553,22,0,6
ROYAL1_018:x,x,x,x,l,1590,1590,Elizabeth_Tudor,1533,f,57,James_Stuart_I/vi,1566,m,24,KIN,1097,310,8,0,426,247,5,0,7878,1788,40,0,35
ROYAL1_019:x,x,x,x,l,1590,1590,Elizabeth_Tudor,1533,f,57,James_Stuart_I/vi,1566,m,24,KIN,435,107,6,0,203,95,4,0,3072,633,27,0,14
ROYAL1_020:x,x,x,x,l,1590,1590,Elizabeth_Tudor,1533,f,57,James_Stuart_I/vi,1566,m,24,KIN,459,135,7,2,225,116,7,2,3321,848,39,13,14
ROYAL1_021:x,x,x,x,l,1591,1591,Elizabeth_Tudor,1533,f,58,James_Stuart_I/vi,1566,m,25,KIN,630,173,7,1,274,134,6,1,4307,961,38,10,18
ROYAL1_022:x,x,x,x,l,1592,1592,Elizabeth_Tudor,1533,f,59,James_Stuart_I/vi,1566,m,26,KIN,370,97,8,0,189,86,6,0,3052,517,38,0,16
ROYAL1_023:x,x,x,x,l,1593,1593,Elizabeth_Tudor,1533,f,60,James_Stuart_I/vi,1566,m,27,KIN,1114,285,6,0,387,215,5,0,7864,1602,29,0,36
ROYAL1_024:x,x,x,x,l,1593,1593,Elizabeth_Tudor,1533,f,60,James_Stuart_I/vi,1566,m,27,KIN,583,158,10,4,254,132,7,4,4629,842,49,30,24
ROYAL1_025:x,x,x,x,l,1593,1593,Elizabeth_Tudor,1533,f,60,James_Stuart_I/vi,1566,m,27,KIN,1154,315,8,0,439,248,8,0,9660,1697,43,0,52
ROYAL1_026:x,x,x,x,l,1594,1594,Elizabeth_Tudor,1533,f,61,James_Stuart_I/vi,1566,m,28,KIN,683,188,7,0,292,155,6,0,4623,1070,32,0,20
ROYAL1_027:x,x,x,x,l,1594,1594,Elizabeth_Tudor,1533,f,61,James_Stuart_I/vi,1566,m,28,KIN,794,232,7,1,332,192,6,1,5670,1352,33,14,25
ROYAL1_028:x,x,x,x,l,1596,1596,Elizabeth_Tudor,1533,f,63,James_Stuart_I/vi,1566,m,30,KIN,703,206,5,0,313,183,5,0,4173,1191,33,0,14
ROYAL2_001:x,x,x,x,l,1612,1612,Elizabeth_Stuart,1596,f,16,James_Stuart_I/vi,1566,m,46,FATHER,106,34,3,0,73,31,3,0,828,215,24,0,3
ROYAL2_002:x,x,x,x,l,1614,1614,Elizabeth_Stuart,1596,f,18,James_Stuart_I/vi,1566,m,48,FATHER,153,44,4,2,93,35,4,2,946,221,26,5,3
RPLUMPT:x,x,x,x,l,1536,1536,Robert_Plumpton_Jr,1516,m,20,Isabel_Plumpton,1485,f,51,mother,853,220,59,0,305,148,28,0,3424,1283,332,0,36
RPLUMPT2:x,x,x,x,l,1502,1503,Robert_Plumton_2,1440,m,62,Robert_Plumpton_Sr,1453,m,49,brother,909,242,78,1,332,158,45,1,3699,1379,453,10,47
RUSKIN:x,x,x,x,D,1835,1835,John_Ruskin,1819,m,16,x,xxxx,x,xx,x,10161,2945,584,15,1892,1036,162,15,44879,16919,3194,91,636
RUSSELL:x,x,x,x,L,1538,1538,John_Russel,1485,m,53,Thomas_Cromwell,1485,m,53,dist_eql,380,100,17,0,182,76,14,0,1707,608,133,0,10
RUTLAND_001:x,x,x,x,L,1492,1492,Henry_Tudor_Vii,1457,m,35,Henry_Vernon,1445,m,47,x,172,46,4,0,103,44,4,0,908,295,19,0,2
RUTLAND_002:x,x,x,x,L,1492,1492,Henry_Tudor_Vii,1457,m,35,Henry_Vernon,1445,m,47,x,287,78,6,1,155,72,6,1,1602,530,46,8,4
RUTLAND_003:x,x,x,x,L,1492,1492,Henry_Tudor_Vii,1457,m,35,Henry_Vernon,1445,m,47,x,110,28,2,0,70,27,2,0,675,160,14,0,3
RUTLAND_004:x,x,x,x,L,1490,1490,Anne_Vernon,_,f,_,William_Rollasley,_,m,_,x,190,38,14,0,99,33,13,0,1330,208,83,0,8
RUTLAND_005:x,x,x,x,L,1494,1494,Henry_Tudor_Vii,1457,m,37,Henry_Vernon,1445,m,49,x,154,41,2,0,88,38,2,0,1138,247,9,0,6
RUTLAND_006:x,x,x,x,L,1503,1503,Henry_Tudor_Vii,1457,m,46,Henry_Vernon,1445,m,58,x,339,80,9,0,163,64,6,0,1893,545,60,0,5
RYDER:x,x,x,x,D,1716,1716,Dudley_Ryder,1691,m,25,x,xxxx,x,xx,x,10332,2937,709,15,1872,1169,232,11,42686,16500,4255,69,681
SAVILL:x,x,x,x,l,1545,1546,Henry_Savill,1485,m,60,William_Plumpton,1485,m,60,cousin,1797,516,107,3,566,323,60,1,6635,2545,720,12,136
SHAK-LOV:x,x,x,x,Q,1609,1609,William_Shakespeare,1564,m,45,x,xxxx,x,xx,x,3031,952,4,0,1475,724,4,0,13157,5315,21,0,172
SHAK-SON:x,x,x,x,Q,1609,1609,William_Shakespeare,1564,m,45,x,xxxx,x,xx,x,3225,1056,9,0,1368,653,6,0,13731,5522,55,0,167
SHAK-VEN:x,x,x,x,Q,1593,1593,William_Shakespeare,1564,m,29,x,xxxx,x,xx,x,3152,991,16,0,1417,676,6,0,13082,5226,95,0,260
SHAKESP:x,x,x,x,c,1599,1600,William_Shakespeare,1564,m,35,x,xxxx,x,xx,x,19794,5784,2121,117,3178,2141,244,64,78210,30980,10026,692,2425
SHILLIN_001:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,365,93,18,2,176,73,16,1,1865,501,112,6,6
SHILLIN_002:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,1610,405,87,9,402,209,43,3,12315,2175,536,21,77
SHILLIN_003:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,4313,1108,99,33,773,473,60,7,32048,6118,611,83,198
SHILLIN_004:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,1800,467,44,20,453,253,36,6,15197,2555,265,51,107
SHILLIN_005:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,815,228,29,24,298,148,18,22,5693,1213,185,104,32
SHILLIN_006:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Name_Unknown_1,_,m,_,x,473,106,13,3,197,82,10,2,2419,631,73,7,8
SHILLIN_007:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Dowrish,_,m,_,x,322,86,17,1,143,65,12,1,1812,516,106,3,7
SHILLIN_008:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Edmund_Lacey,_,m,_,x,1135,307,18,3,339,179,13,2,6117,1915,117,7,19
SHILLIN_009:x,x,x,x,L,1447,1447,John_Shillingford,_,m,_,Name_Unknown_2,_,m,_,x,586,152,6,7,210,94,4,3,2970,875,29,20,9
SHILLIN_010:x,x,x,x,L,1447,1447,H_Webber,_,m,_,Name_Unknown_14,_,m,_,x,938,239,30,0,283,139,15,0,5269,1435,196,0,21
SHILLIN_011:x,x,x,x,L,1448,1448,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,286,62,14,0,142,49,14,0,1792,398,87,0,8
SHILLIN_012:x,x,x,x,L,1448,1448,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,1005,267,32,15,331,168,24,9,7620,1435,188,52,47
SHILLIN_013:x,x,x,x,L,1448,1448,John_Kemp,1375,m,73,Edmund_Lacey,_,m,_,x,344,99,9,0,171,77,9,0,2196,593,68,0,10
SHILLIN_014:x,x,x,x,L,1447,1447,John_Kemp,1375,m,72,Richard_Nuton[?],_,m,_,x,189,55,4,1,108,46,4,1,1225,307,30,2,6
SHILLIN_015:x,x,x,x,L,1448,1448,John_Shillingford,_,m,_,John_Kemp,1375,m,73,x,470,120,33,0,197,83,22,0,2392,723,210,0,5
SHILLIN_016:x,x,x,x,L,1448,1448,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,701,180,31,1,236,116,19,1,4574,1024,190,2,24
SHILLIN_017:x,x,x,x,L,1448,1448,John_Shillingford,_,m,_,Names_Unknown_1,_,m,_,x,701,184,26,3,238,122,19,2,5701,995,164,7,38
SIGNET_001:x,x,x,x,L,1410,1410,Henry_V_Signet?[hamond_Ex],_,m,_,Privy_Council,_,m,_,x,268,79,5,1,128,66,4,1,1920,477,28,4,10
SIGNET_002:x,x,x,x,L,1417,1417,Henry_V_Signet[shiryngton?],_,m,_,Thomas_Langley,1360,m,57,x,147,36,7,0,96,33,7,0,979,218,42,0,4
SIGNET_003:x,x,x,x,L,1417,1417,Henry_V_Signet[hand_X],_,m,_,Thomas_Langley,1360,m,57,x,96,22,7,0,65,22,6,0,646,127,48,0,3
SIGNET_004:x,x,x,x,L,1417,1417,Henry_V_Signet[chancery1],_,m,_,Privy_Council,_,m,_,x,241,70,6,0,133,56,5,0,1222,404,33,0,3
SIGNET_005:x,x,x,x,L,1417,1417,Henry_V_Signet[shiryngton?],_,m,_,Thomas_Langley,1360,m,57,x,336,65,35,0,155,55,27,0,2243,356,208,0,11
SIGNET_006:x,x,x,x,L,1417,1417,Henry_V_Signet[hand_X],_,m,_,Thomas_Langley,1360,m,57,x,127,29,12,0,74,27,9,0,774,170,82,0,3
SIGNET_007:x,x,x,x,L,1417,1417,Henry_V_Signet[hand_Y],_,m,_,Thomas_Langley,1360,m,57,x,100,21,10,0,67,21,9,0,672,125,76,0,3
SIGNET_008:x,x,x,x,L,1417,1417,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,57,x,119,28,10,0,69,26,10,0,1052,158,63,0,7
SIGNET_009:x,x,x,x,L,1417,1417,Henry_V_Signet[toly],_,m,_,John_Of_Lancaster,1389,m,28,BROTHER,117,28,9,0,68,26,9,0,1132,161,59,0,7
SIGNET_010:x,x,x,x,L,1418,1418,Henry_V_Signet[chancery2],_,m,_,Thomas_Langley,1360,m,58,x,131,30,7,0,78,27,6,0,700,177,38,0,2
SIGNET_011:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe?],_,m,_,Thomas_Langley,1360,m,58,x,117,28,10,0,79,27,8,0,760,166,57,0,3
SIGNET_012:x,x,x,x,L,1418,1418,Henry_V_Signet[chancery3],_,m,_,John_Of_Lancaster,1389,m,29,BROTHER,221,58,11,0,110,47,6,0,1488,415,59,0,5
SIGNET_013:x,x,x,x,L,1418,1418,Henry_V_Signet[hand_Y],_,m,_,Thomas_Langley,1360,m,58,x,110,32,11,0,69,29,8,0,711,184,68,0,3
SIGNET_014:x,x,x,x,L,1418,1418,Henry_V_Signet[hand_Z],_,m,_,Thomas_Langley,1360,m,58,x,177,45,29,0,116,37,24,0,1089,286,185,0,3
SIGNET_015:x,x,x,x,L,1418,1418,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,58,x,115,30,8,0,65,25,8,0,801,178,49,0,4
SIGNET_016:x,x,x,x,L,1418,1418,Henry_V_Signet[toly?],_,m,_,Thomas_Langley,1360,m,58,x,179,40,8,0,99,36,7,0,1234,267,39,0,6
SIGNET_017:x,x,x,x,L,1418,1418,Henry_V_Signet[hand_Y],_,m,_,Thomas_Langley,1360,m,58,x,104,25,8,0,66,23,7,0,771,158,44,0,4
SIGNET_018:x,x,x,x,L,1418,1418,Henry_V_Signet[hand_Y],_,m,_,Thomas_Langley,1360,m,58,x,353,94,25,0,159,69,18,0,2099,598,132,0,7
SIGNET_019:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe?],_,m,_,Thomas_Langley,1360,m,58,x,161,42,16,0,95,39,14,0,995,278,109,0,3
SIGNET_020:x,x,x,x,L,1418,1418,Henry_V_Signet[caud?],_,m,_,Thomas_Langley,1360,m,58,x,256,58,10,0,117,41,10,0,1625,380,64,0,6
SIGNET_021:x,x,x,x,L,1418,1418,Henry_V_Signet[hand_Z],_,m,_,Thomas_Langley,1360,m,58,x,180,38,9,0,103,33,7,0,1023,242,56,0,3
SIGNET_022:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe?],_,m,_,Thomas_Langley,1360,m,58,x,113,25,10,0,72,22,9,0,701,129,71,0,3
SIGNET_023:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe],_,m,_,Thomas_Langley,1360,m,58,x,143,38,7,0,81,32,6,0,951,213,40,0,4
SIGNET_024:x,x,x,x,L,1418,1418,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,58,x,178,42,10,0,92,35,10,0,1253,227,66,0,7
SIGNET_025:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe?],_,m,_,Thomas_Langley,1360,m,58,x,165,39,8,0,91,31,7,0,924,212,56,0,3
SIGNET_026:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe],_,m,_,Thomas_Langley,1360,m,58,x,353,87,11,0,148,55,9,0,2066,531,77,0,7
SIGNET_027:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe],_,m,_,Thomas_Langley,1360,m,58,x,187,48,11,0,97,36,10,0,1309,274,76,0,6
SIGNET_028:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe],_,m,_,Thomas_Langley,1360,m,58,x,124,33,7,0,82,31,7,0,850,173,40,0,4
SIGNET_029:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe?],_,m,_,Thomas_Langley,1360,m,58,x,185,50,13,0,94,40,11,0,1041,321,61,0,3
SIGNET_030:x,x,x,x,L,1418,1418,Henry_V_Signet[caud?],_,m,_,Thomas_Langley,1360,m,58,x,124,32,6,0,73,28,4,0,1035,214,24,0,6
SIGNET_031:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe],_,m,_,Thomas_Langley,1360,m,58,x,148,42,8,0,93,39,7,0,946,240,45,0,4
SIGNET_032:x,x,x,x,L,1418,1418,Henry_V_Signet[shiryngton?],_,m,_,Thomas_Langley,1360,m,58,x,165,41,7,0,97,40,7,0,1154,216,39,0,6
SIGNET_033:x,x,x,x,L,1418,1418,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,58,x,138,38,6,0,84,33,6,0,896,217,40,0,4
SIGNET_034:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe],_,m,_,Thomas_Langley,1360,m,58,x,160,43,5,0,92,35,5,0,1067,252,27,0,5
SIGNET_035:x,x,x,x,L,1418,1418,Henry_V_Signet[hand_Y],_,m,_,Privy_Council,_,m,_,x,476,107,24,0,188,81,15,0,2862,639,139,0,12
SIGNET_036:x,x,x,x,L,1418,1418,Henry_V_Signet[shyryngton?],_,m,_,Thomas_Langley,1360,m,58,x,178,39,15,0,102,35,12,0,1378,250,90,0,7
SIGNET_037:x,x,x,x,L,1418,1418,Henry_V_Signet[hethe?],_,m,_,Thomas_Langley,1360,m,58,x,134,35,5,0,76,33,5,0,779,204,24,0,3
SIGNET_038:x,x,x,x,L,1418,1418,Henry_V_Signet[toly],_,m,_,John_Of_Lancaster,1389,m,29,BROTHER,316,75,4,0,141,56,4,0,1904,548,24,0,6
SIGNET_039:x,x,x,x,L,1419,1419,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,59,x,129,24,14,0,76,22,11,0,986,168,94,0,5
SIGNET_040:x,x,x,x,L,1419,1419,Henry_V_Signet[chancery4],_,m,_,Thomas_Langley,1360,m,59,x,119,27,7,0,75,27,6,0,905,143,45,0,5
SIGNET_041:x,x,x,x,L,1419,1419,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,59,x,120,31,9,0,70,30,9,0,872,157,56,0,5
SIGNET_042:x,x,x,x,L,1419,1419,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,59,x,154,40,9,0,90,39,8,0,1103,214,53,0,6
SIGNET_043:x,x,x,x,L,1419,1419,Henry_V_Signet[non_Chancery],_,m,_,Thomas_Langley,1360,m,59,x,228,52,8,0,109,46,6,0,1242,292,46,0,4
SIGNET_044:x,x,x,x,L,1419,1419,Henry_V_Signetrieu,_,m,_,Thomas_Langley,1360,m,59,x,131,33,7,2,82,30,7,2,961,191,43,11,5
SIGNET_045:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,105,28,6,0,68,27,5,0,880,163,33,0,5
SIGNET_046:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,135,27,9,0,73,25,7,0,1250,162,44,0,8
SIGNET_047:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,105,19,8,0,57,19,5,0,1188,102,30,0,9
SIGNET_048:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,John_Of_Lancaster,1389,m,30,BROTHER,307,77,14,0,129,56,9,0,2510,510,70,0,12
SIGNET_049:x,x,x,x,L,1419,1419,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,59,x,160,38,8,0,97,32,7,0,1099,242,42,0,5
SIGNET_050:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,210,44,11,0,99,35,10,0,1592,265,59,0,8
SIGNET_051:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,183,40,11,0,87,35,9,0,1241,249,67,0,6
SIGNET_052:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,144,36,9,0,80,33,8,0,1087,202,42,0,6
SIGNET_053:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,341,89,17,0,150,68,12,0,2336,522,106,0,11
SIGNET_054:x,x,x,x,L,1419,1419,Henry_V_Signet[caud],_,m,_,Thomas_Langley,1360,m,59,x,290,67,12,0,128,47,10,0,1641,383,61,0,6
SIGNET_055:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,312,77,17,0,151,62,14,0,2077,455,97,0,9
SIGNET_056:x,x,x,x,L,1419,1419,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,59,x,181,42,8,0,101,37,7,0,1299,260,33,0,7
SIGNET_057:x,x,x,x,L,1419,1419,Henry_V_Signet[toly],_,m,_,John_Of_Lancaster,1389,m,30,BROTHER,127,33,7,0,78,31,7,0,1120,222,33,0,6
SIGNET_058:x,x,x,x,L,1419,1419,Henry_V_Signet[toly],_,m,_,John_Of_Lancaster,1389,m,30,x,265,68,11,1,126,51,10,1,1702,453,71,5,7
SIGNET_059:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,John_Of_Lancaster,1389,m,30,x,113,27,11,0,65,23,10,0,1081,156,54,0,7
SIGNET_060:x,x,x,x,L,1419,1419,Henry_V_Signet[chancery5],_,m,_,John_Of_Lancaster,1389,m,30,x,776,192,18,1,288,140,10,1,4272,1139,104,8,14
SIGNET_061:x,x,x,x,L,1419,1419,Henry_V_Signet[henry5?],_,m,_,Unknown_Recipient_2,_,m,_,x,214,50,14,0,108,41,12,0,1186,288,113,0,4
SIGNET_062:x,x,x,x,L,1419,1419,Henry_V_Signet[chancery6],_,m,_,Privy_Council,_,m,_,x,249,58,8,0,117,49,8,0,1433,368,43,0,5
SIGNET_063:x,x,x,x,L,1419,1419,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,59,x,166,37,11,2,98,32,11,2,1198,200,70,11,6
SIGNET_064:x,x,x,x,L,1420,1420,Henry_V_Signet[shiryngton],_,m,_,Humphrey_Of_Lancaster,1390,m,30,BROTHER,137,31,6,0,80,30,6,0,1277,187,37,0,7
SIGNET_065:x,x,x,x,L,1420,1420,Henry_V_Signetrieu?,_,m,_,Thomas_Langley,1360,m,60,x,135,31,10,0,79,28,10,0,949,181,61,0,5
SIGNET_066:x,x,x,x,L,1420,1420,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,60,x,117,31,7,0,74,31,7,0,833,182,40,0,4
SIGNET_067:x,x,x,x,L,1420,1420,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,60,x,105,21,8,0,62,20,7,0,865,135,38,0,5
SIGNET_068:x,x,x,x,L,1420,1420,Henry_V_Signet[shiryngton],_,m,_,Humphrey_Of_Lancaster[&_Privy_Council],1390,m,30,BROTHER,165,37,8,0,88,31,8,0,1189,234,47,0,4
SIGNET_069:x,x,x,x,L,1420,1420,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,60,x,221,61,14,1,107,47,13,1,1546,371,82,2,7
SIGNET_070:x,x,x,x,L,1420,1420,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,60,x,126,32,6,0,75,31,5,0,871,203,28,0,4
SIGNET_071:x,x,x,x,L,1420,1420,Henry_V_Signetrieu,_,m,_,Thomas_Langley,1360,m,60,x,126,31,8,0,81,28,7,0,859,198,46,0,4
SIGNET_072:x,x,x,x,L,1420,1420,Henry_V_Signet[chancery7],_,m,_,Humphrey_Of_Lancaster[&_Privy_Council],1390,m,30,BROTHER,585,140,25,60,254,104,18,48,4217,830,157,324,14
SIGNET_073:x,x,x,x,L,1420,1420,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,60,x,258,56,10,0,130,46,9,0,1721,376,42,0,8
SIGNET_074:x,x,x,x,L,1420,1420,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,60,x,108,26,8,0,71,25,7,0,806,153,48,0,4
SIGNET_075:x,x,x,x,L,1420,1420,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,60,x,165,38,11,0,94,31,8,0,1110,251,56,0,5
SIGNET_076:x,x,x,x,L,1420,1420,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,60,x,114,28,9,0,66,25,8,0,885,170,55,0,5
SIGNET_077:x,x,x,x,L,1420,1420,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,60,x,249,61,14,0,117,49,11,0,1518,390,96,0,6
SIGNET_078:x,x,x,x,L,1420,1420,Henry_V_Signet[hethe],_,m,_,Humphrey_Of_Lancaster[&_Privy_Council],1390,m,30,BROTHER,159,38,5,0,95,36,5,0,1340,238,32,0,6
SIGNET_079:x,x,x,x,L,1420,1420,Henry_V_Signet[hethe],_,m,_,Thomas_Langley,1360,m,60,x,125,30,7,0,68,28,6,0,918,181,45,0,5
SIGNET_080:x,x,x,x,L,1420,1420,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,60,x,263,70,18,0,137,59,16,0,1627,427,122,0,6
SIGNET_081:x,x,x,x,L,1421,1421,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,61,x,145,35,7,0,88,34,6,0,1033,198,43,0,5
SIGNET_082:x,x,x,x,L,1421,1421,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,61,x,125,27,14,0,83,24,12,0,1010,181,85,0,5
SIGNET_083:x,x,x,x,L,1421,1421,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,61,x,226,58,8,0,126,49,8,0,1378,316,46,0,6
SIGNET_084:x,x,x,x,L,1421,1421,Henry_V_Signet[depeden],_,m,_,Thomas_Langley,1360,m,61,x,124,31,10,0,76,27,10,0,837,176,57,0,4
SIGNET_085:x,x,x,x,L,1421,1421,Henry_V_Signet[depeden],_,m,_,Thomas_Langley,1360,m,61,x,154,34,10,0,93,29,9,0,1140,221,56,0,6
SIGNET_086:x,x,x,x,L,1421,1421,Henry_V_Signet[depeden],_,m,_,Privy_Council,_,m,_,x,233,50,23,0,123,42,21,0,1270,262,130,0,5
SIGNET_087:x,x,x,x,L,1421,1421,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,61,x,116,29,10,0,77,27,9,0,800,172,48,0,4
SIGNET_088:x,x,x,x,L,1421,1421,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,61,x,127,35,4,0,80,33,4,0,887,218,27,0,4
SIGNET_089:x,x,x,x,L,1421,1421,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,61,x,108,25,11,0,72,21,11,0,803,132,73,0,4
SIGNET_090:x,x,x,x,L,1422,1422,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,62,x,156,37,16,0,89,35,12,0,1115,254,92,0,5
SIGNET_091:x,x,x,x,L,1422,1422,Henry_V_Signet[shiryngton],_,m,_,Thomas_Langley,1360,m,62,x,112,26,9,0,73,23,9,0,921,165,55,0,5
SIGNET_092:x,x,x,x,L,1422,1422,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,62,x,132,31,17,0,78,30,12,0,887,194,90,0,4
SIGNET_093:x,x,x,x,L,1422,1422,Henry_V_Signet[toly],_,m,_,Thomas_Langley,1360,m,62,x,151,35,7,0,89,29,7,0,1018,195,41,0,5
SKEAVINGTON:x,x,x,x,H,1845,1845,George_Skeavington,xxxx,m,xx,x,xxxx,x,xx,x,9594,2916,5,15,1590,992,4,3,39848,17047,31,49,478
